method,split,seed,fold,far,recall_050,threshold,consecutive
v2 teacher,development,42,2,0.15384615384615385,0.3670886075949367,0.4,2
v2 teacher,development,42,2,0.15384615384615385,0.27848101265822783,0.4,3
v2 teacher,development,42,2,0.15384615384615385,0.24050632911392406,0.4,4
v2 teacher,development,42,2,0.15384615384615385,0.4810126582278481,0.45,1
v2 teacher,development,42,2,0.15384615384615385,0.35443037974683544,0.45,2
v2 teacher,development,42,2,0.15384615384615385,0.26582278481012656,0.45,3
v2 teacher,development,42,2,0.15384615384615385,0.24050632911392406,0.45,4
v2 teacher,development,42,2,0.15384615384615385,0.45569620253164556,0.5,1
v2 teacher,development,42,2,0.15384615384615385,0.3291139240506329,0.5,2
v2 teacher,development,42,2,0.15384615384615385,0.26582278481012656,0.5,3
v2 teacher,development,42,2,0.15384615384615385,0.22784810126582278,0.5,4
v2 teacher,development,42,2,0.15384615384615385,0.4430379746835443,0.55,1
v2 teacher,development,42,2,0.15384615384615385,0.3037974683544304,0.55,2
v2 teacher,development,42,2,0.15384615384615385,0.26582278481012656,0.55,3
v2 teacher,development,42,2,0.15384615384615385,0.22784810126582278,0.55,4
v2 teacher,development,42,2,0.15384615384615385,0.3924050632911392,0.6,1
v2 teacher,development,42,2,0.15384615384615385,0.2911392405063291,0.6,2
v2 teacher,development,42,2,0.15384615384615385,0.25316455696202533,0.6,3
v2 teacher,development,42,2,0.15384615384615385,0.21518987341772153,0.6,4
v2 teacher,development,42,2,0.15384615384615385,0.35443037974683544,0.65,1
v2 teacher,development,42,2,0.15384615384615385,0.2911392405063291,0.65,2
v2 teacher,development,42,2,0.15384615384615385,0.25316455696202533,0.65,3
v2 teacher,development,42,2,0.15384615384615385,0.189873417721519,0.65,4
v2 teacher,development,42,2,0.15384615384615385,0.34177215189873417,0.7,1
v2 teacher,development,42,2,0.15384615384615385,0.27848101265822783,0.7,2
v2 teacher,development,42,2,0.15384615384615385,0.21518987341772153,0.7,3
v2 teacher,development,42,2,0.15384615384615385,0.16455696202531644,0.7,4
v2 teacher,development,42,2,0.15384615384615385,0.31645569620253167,0.75,1
v2 teacher,development,42,2,0.15384615384615385,0.26582278481012656,0.75,2
v2 teacher,development,42,2,0.15384615384615385,0.17721518987341772,0.75,3
v2 teacher,development,42,2,0.15384615384615385,0.13924050632911392,0.75,4
v2 teacher,development,42,2,0.15384615384615385,0.31645569620253167,0.8,1
v2 teacher,development,42,2,0.15384615384615385,0.22784810126582278,0.8,2
v2 teacher,development,42,2,0.15384615384615385,0.16455696202531644,0.8,3
v2 teacher,development,42,2,0.15384615384615385,0.13924050632911392,0.8,4
v2 teacher,development,42,2,0.15384615384615385,0.2911392405063291,0.85,1
v2 teacher,development,42,2,0.15384615384615385,0.17721518987341772,0.85,2
v2 teacher,development,42,2,0.15384615384615385,0.13924050632911392,0.85,3
v2 teacher,development,42,2,0.15384615384615385,0.11392405063291139,0.85,4
v2 teacher,development,42,2,0.15384615384615385,0.24050632911392406,0.9,1
v2 teacher,development,42,2,0.15384615384615385,0.13924050632911392,0.9,2
v2 teacher,development,42,2,0.15384615384615385,0.11392405063291139,0.9,3
v2 teacher,development,42,2,0.15384615384615385,0.08860759493670886,0.9,4
v2 teacher,development,42,3,0.14814814814814814,0.7209302325581395,0.1,1
v2 teacher,development,42,3,0.14814814814814814,0.6395348837209303,0.1,2
v2 teacher,development,42,3,0.14814814814814814,0.5930232558139535,0.1,3
v2 teacher,development,42,3,0.14814814814814814,0.5697674418604651,0.1,4
v2 teacher,development,42,3,0.14814814814814814,0.686046511627907,0.15,1
v2 teacher,development,42,3,0.14814814814814814,0.6162790697674418,0.15,2
v2 teacher,development,42,3,0.14814814814814814,0.5813953488372093,0.15,3
v2 teacher,development,42,3,0.14814814814814814,0.5232558139534884,0.15,4
v2 teacher,development,42,3,0.14814814814814814,0.6511627906976745,0.2,1
v2 teacher,development,42,3,0.14814814814814814,0.6046511627906976,0.2,2
v2 teacher,development,42,3,0.14814814814814814,0.5813953488372093,0.2,3
v2 teacher,development,42,3,0.14814814814814814,0.5,0.2,4
v2 teacher,development,42,3,0.14814814814814814,0.6395348837209303,0.25,1
v2 teacher,development,42,3,0.14814814814814814,0.5930232558139535,0.25,2
v2 teacher,development,42,3,0.14814814814814814,0.5465116279069767,0.25,3
v2 teacher,development,42,3,0.14814814814814814,0.47674418604651164,0.25,4
v2 teacher,development,42,3,0.14814814814814814,0.627906976744186,0.3,1
v2 teacher,development,42,3,0.14814814814814814,0.5697674418604651,0.3,2
v2 teacher,development,42,3,0.1111111111111111,0.5116279069767442,0.3,3
v2 teacher,development,42,3,0.1111111111111111,0.4418604651162791,0.3,4
v2 teacher,development,42,3,0.14814814814814814,0.6046511627906976,0.35,1
v2 teacher,development,42,3,0.1111111111111111,0.5465116279069767,0.35,2
v2 teacher,development,42,3,0.1111111111111111,0.5116279069767442,0.35,3
v2 teacher,development,42,3,0.1111111111111111,0.43023255813953487,0.35,4
v2 teacher,development,42,3,0.14814814814814814,0.5930232558139535,0.4,1
v2 teacher,development,42,3,0.1111111111111111,0.5465116279069767,0.4,2
v2 teacher,development,42,3,0.1111111111111111,0.4883720930232558,0.4,3
v2 teacher,development,42,3,0.1111111111111111,0.3953488372093023,0.4,4
v2 teacher,development,42,3,0.14814814814814814,0.5813953488372093,0.45,1
v2 teacher,development,42,3,0.1111111111111111,0.5348837209302325,0.45,2
v2 teacher,development,42,3,0.1111111111111111,0.45348837209302323,0.45,3
v2 teacher,development,42,3,0.1111111111111111,0.37209302325581395,0.45,4
v2 teacher,development,42,3,0.14814814814814814,0.5697674418604651,0.5,1
v2 teacher,development,42,3,0.1111111111111111,0.5348837209302325,0.5,2
v2 teacher,development,42,3,0.1111111111111111,0.4186046511627907,0.5,3
v2 teacher,development,42,3,0.1111111111111111,0.3372093023255814,0.5,4
v2 teacher,development,42,3,0.14814814814814814,0.5581395348837209,0.55,1
v2 teacher,development,42,3,0.1111111111111111,0.5232558139534884,0.55,2
v2 teacher,development,42,3,0.1111111111111111,0.4069767441860465,0.55,3
v2 teacher,development,42,3,0.07407407407407407,0.3372093023255814,0.55,4
v2 teacher,development,42,3,0.14814814814814814,0.5465116279069767,0.6,1
v2 teacher,development,42,3,0.1111111111111111,0.4883720930232558,0.6,2
v2 teacher,development,42,3,0.1111111111111111,0.3953488372093023,0.6,3
v2 teacher,development,42,3,0.07407407407407407,0.32558139534883723,0.6,4
v2 teacher,development,42,3,0.14814814814814814,0.5348837209302325,0.65,1
v2 teacher,development,42,3,0.1111111111111111,0.47674418604651164,0.65,2
v2 teacher,development,42,3,0.1111111111111111,0.37209302325581395,0.65,3
v2 teacher,development,42,3,0.07407407407407407,0.3023255813953488,0.65,4
v2 teacher,development,42,3,0.14814814814814814,0.5232558139534884,0.7,1
v2 teacher,development,42,3,0.1111111111111111,0.46511627906976744,0.7,2
v2 teacher,development,42,3,0.1111111111111111,0.36046511627906974,0.7,3
v2 teacher,development,42,3,0.07407407407407407,0.26744186046511625,0.7,4
v2 teacher,development,42,3,0.1111111111111111,0.5,0.75,1
v2 teacher,development,42,3,0.1111111111111111,0.45348837209302323,0.75,2
v2 teacher,development,42,3,0.1111111111111111,0.32558139534883723,0.75,3
v2 teacher,development,42,3,0.07407407407407407,0.22093023255813954,0.75,4
v2 teacher,development,42,3,0.1111111111111111,0.4883720930232558,0.8,1
v2 teacher,development,42,3,0.1111111111111111,0.4069767441860465,0.8,2
v2 teacher,development,42,3,0.1111111111111111,0.27906976744186046,0.8,3
v2 teacher,development,42,3,0.037037037037037035,0.20930232558139536,0.8,4
v2 teacher,development,42,3,0.1111111111111111,0.4418604651162791,0.85,1
v2 teacher,development,42,3,0.1111111111111111,0.36046511627906974,0.85,2
v2 teacher,development,42,3,0.07407407407407407,0.26744186046511625,0.85,3
v2 teacher,development,42,3,0.037037037037037035,0.19767441860465115,0.85,4
v2 teacher,development,42,3,0.1111111111111111,0.36046511627906974,0.9,1
v2 teacher,development,42,3,0.07407407407407407,0.29069767441860467,0.9,2
v2 teacher,development,42,3,0.037037037037037035,0.23255813953488372,0.9,3
v2 teacher,development,42,3,0.037037037037037035,0.19767441860465115,0.9,4
v2 teacher,development,42,4,0.2962962962962963,0.8076923076923077,0.1,1
v2 teacher,development,42,4,0.18518518518518517,0.7307692307692307,0.1,2
v2 teacher,development,42,4,0.14814814814814814,0.6794871794871795,0.1,3
v2 teacher,development,42,4,0.14814814814814814,0.6282051282051282,0.1,4
v2 teacher,development,42,4,0.25925925925925924,0.7692307692307693,0.15,1
v2 teacher,development,42,4,0.18518518518518517,0.6794871794871795,0.15,2
v2 teacher,development,42,4,0.14814814814814814,0.6538461538461539,0.15,3
v2 teacher,development,42,4,0.14814814814814814,0.6153846153846154,0.15,4
v2 teacher,development,42,4,0.25925925925925924,0.717948717948718,0.2,1
v2 teacher,development,42,4,0.14814814814814814,0.6666666666666666,0.2,2
v2 teacher,development,42,4,0.1111111111111111,0.6282051282051282,0.2,3
v2 teacher,development,42,4,0.1111111111111111,0.5641025641025641,0.2,4
v2 teacher,development,42,4,0.2222222222222222,0.6794871794871795,0.25,1
v2 teacher,development,42,4,0.14814814814814814,0.6666666666666666,0.25,2
v2 teacher,development,42,4,0.1111111111111111,0.5897435897435898,0.25,3
v2 teacher,development,42,4,0.1111111111111111,0.5256410256410257,0.25,4
v2 teacher,development,42,4,0.2222222222222222,0.6794871794871795,0.3,1
v2 teacher,development,42,4,0.14814814814814814,0.6538461538461539,0.3,2
v2 teacher,development,42,4,0.1111111111111111,0.5512820512820513,0.3,3
v2 teacher,development,42,4,0.1111111111111111,0.5256410256410257,0.3,4
v2 teacher,development,42,4,0.18518518518518517,0.6538461538461539,0.35,1
v2 teacher,development,42,4,0.14814814814814814,0.6025641025641025,0.35,2
v2 teacher,development,42,4,0.1111111111111111,0.5256410256410257,0.35,3
v2 teacher,development,42,4,0.1111111111111111,0.47435897435897434,0.35,4
v2 teacher,development,42,4,0.18518518518518517,0.6410256410256411,0.4,1
v2 teacher,development,42,4,0.14814814814814814,0.6025641025641025,0.4,2
v2 teacher,development,42,4,0.1111111111111111,0.5,0.4,3
v2 teacher,development,42,4,0.1111111111111111,0.46153846153846156,0.4,4
v2 teacher,development,42,4,0.18518518518518517,0.6410256410256411,0.45,1
v2 teacher,development,42,4,0.14814814814814814,0.5769230769230769,0.45,2
v2 teacher,development,42,4,0.1111111111111111,0.47435897435897434,0.45,3
v2 teacher,development,42,4,0.1111111111111111,0.4358974358974359,0.45,4
v2 teacher,development,42,4,0.14814814814814814,0.6282051282051282,0.5,1
v2 teacher,development,42,4,0.1111111111111111,0.5512820512820513,0.5,2
v2 teacher,development,42,4,0.1111111111111111,0.46153846153846156,0.5,3
v2 teacher,development,42,4,0.07407407407407407,0.4358974358974359,0.5,4
v2 teacher,development,42,4,0.14814814814814814,0.6025641025641025,0.55,1
v2 teacher,development,42,4,0.1111111111111111,0.5384615384615384,0.55,2
v2 teacher,development,42,4,0.07407407407407407,0.46153846153846156,0.55,3
v2 teacher,development,42,4,0.07407407407407407,0.41025641025641024,0.55,4
v2 teacher,development,42,4,0.14814814814814814,0.6025641025641025,0.6,1
v2 teacher,development,42,4,0.1111111111111111,0.5128205128205128,0.6,2
v2 teacher,development,42,4,0.07407407407407407,0.46153846153846156,0.6,3
v2 teacher,development,42,4,0.07407407407407407,0.3974358974358974,0.6,4
v2 teacher,development,42,4,0.14814814814814814,0.5897435897435898,0.65,1
v2 teacher,development,42,4,0.1111111111111111,0.5128205128205128,0.65,2
v2 teacher,development,42,4,0.07407407407407407,0.4230769230769231,0.65,3
v2 teacher,development,42,4,0.07407407407407407,0.358974358974359,0.65,4
v2 teacher,development,42,4,0.14814814814814814,0.5897435897435898,0.7,1
v2 teacher,development,42,4,0.1111111111111111,0.48717948717948717,0.7,2
v2 teacher,development,42,4,0.07407407407407407,0.3974358974358974,0.7,3
v2 teacher,development,42,4,0.07407407407407407,0.32051282051282054,0.7,4
v2 teacher,development,42,4,0.14814814814814814,0.5769230769230769,0.75,1
v2 teacher,development,42,4,0.1111111111111111,0.4358974358974359,0.75,2
v2 teacher,development,42,4,0.07407407407407407,0.358974358974359,0.75,3
v2 teacher,development,42,4,0.07407407407407407,0.28205128205128205,0.75,4
v2 teacher,development,42,4,0.14814814814814814,0.5384615384615384,0.8,1
v2 teacher,development,42,4,0.1111111111111111,0.3974358974358974,0.8,2
v2 teacher,development,42,4,0.07407407407407407,0.34615384615384615,0.8,3
v2 teacher,development,42,4,0.07407407407407407,0.28205128205128205,0.8,4
v2 teacher,development,42,4,0.14814814814814814,0.48717948717948717,0.85,1
v2 teacher,development,42,4,0.1111111111111111,0.358974358974359,0.85,2
v2 teacher,development,42,4,0.07407407407407407,0.3333333333333333,0.85,3
v2 teacher,development,42,4,0.07407407407407407,0.2692307692307692,0.85,4
v2 teacher,development,42,4,0.07407407407407407,0.4230769230769231,0.9,1
v2 teacher,development,42,4,0.07407407407407407,0.3333333333333333,0.9,2
v2 teacher,development,42,4,0.07407407407407407,0.3076923076923077,0.9,3
v2 teacher,development,42,4,0.07407407407407407,0.24358974358974358,0.9,4
v2 teacher,development,123,0,0.18518518518518517,0.7105263157894737,0.1,1
v2 teacher,development,123,0,0.18518518518518517,0.6052631578947368,0.1,2
v2 teacher,development,123,0,0.1111111111111111,0.5789473684210527,0.1,3
v2 teacher,development,123,0,0.1111111111111111,0.5526315789473685,0.1,4
v2 teacher,development,123,0,0.14814814814814814,0.631578947368421,0.15,1
v2 teacher,development,123,0,0.1111111111111111,0.5921052631578947,0.15,2
v2 teacher,development,123,0,0.1111111111111111,0.5789473684210527,0.15,3
v2 teacher,development,123,0,0.1111111111111111,0.4868421052631579,0.15,4
v2 teacher,development,123,0,0.14814814814814814,0.618421052631579,0.2,1
v2 teacher,development,123,0,0.1111111111111111,0.5789473684210527,0.2,2
v2 teacher,development,123,0,0.1111111111111111,0.5394736842105263,0.2,3
v2 teacher,development,123,0,0.1111111111111111,0.4342105263157895,0.2,4
v2 teacher,development,123,0,0.14814814814814814,0.6052631578947368,0.25,1
v2 teacher,development,123,0,0.1111111111111111,0.5526315789473685,0.25,2
v2 teacher,development,123,0,0.1111111111111111,0.5131578947368421,0.25,3
v2 teacher,development,123,0,0.1111111111111111,0.4342105263157895,0.25,4
v2 teacher,development,123,0,0.14814814814814814,0.6052631578947368,0.3,1
v2 teacher,development,123,0,0.1111111111111111,0.5131578947368421,0.3,2
v2 teacher,development,123,0,0.1111111111111111,0.4868421052631579,0.3,3
v2 teacher,development,123,0,0.1111111111111111,0.4342105263157895,0.3,4
v2 teacher,development,123,0,0.14814814814814814,0.5526315789473685,0.35,1
v2 teacher,development,123,0,0.1111111111111111,0.5,0.35,2
v2 teacher,development,123,0,0.1111111111111111,0.4605263157894737,0.35,3
v2 teacher,development,123,0,0.1111111111111111,0.42105263157894735,0.35,4
v2 teacher,development,123,0,0.14814814814814814,0.5526315789473685,0.4,1
v2 teacher,development,123,0,0.1111111111111111,0.4868421052631579,0.4,2
v2 teacher,development,123,0,0.1111111111111111,0.4605263157894737,0.4,3
v2 teacher,development,123,0,0.1111111111111111,0.42105263157894735,0.4,4
v2 teacher,development,123,0,0.14814814814814814,0.5526315789473685,0.45,1
v2 teacher,development,123,0,0.1111111111111111,0.4868421052631579,0.45,2
v2 teacher,development,123,0,0.07407407407407407,0.4605263157894737,0.45,3
v2 teacher,development,123,0,0.07407407407407407,0.40789473684210525,0.45,4
v2 teacher,development,123,0,0.1111111111111111,0.5263157894736842,0.5,1
v2 teacher,development,123,0,0.1111111111111111,0.47368421052631576,0.5,2
v2 teacher,development,123,0,0.07407407407407407,0.4473684210526316,0.5,3
v2 teacher,development,123,0,0.07407407407407407,0.39473684210526316,0.5,4
v2 teacher,development,123,0,0.1111111111111111,0.5263157894736842,0.55,1
v2 teacher,development,123,0,0.07407407407407407,0.47368421052631576,0.55,2
v2 teacher,development,123,0,0.07407407407407407,0.4473684210526316,0.55,3
v2 teacher,development,123,0,0.07407407407407407,0.3684210526315789,0.55,4
v2 teacher,development,123,0,0.1111111111111111,0.5263157894736842,0.6,1
v2 teacher,development,123,0,0.07407407407407407,0.47368421052631576,0.6,2
v2 teacher,development,123,0,0.07407407407407407,0.4473684210526316,0.6,3
v2 teacher,development,123,0,0.07407407407407407,0.34210526315789475,0.6,4
v2 teacher,development,123,0,0.1111111111111111,0.5263157894736842,0.65,1
v2 teacher,development,123,0,0.07407407407407407,0.4605263157894737,0.65,2
v2 teacher,development,123,0,0.07407407407407407,0.40789473684210525,0.65,3
v2 teacher,development,123,0,0.07407407407407407,0.32894736842105265,0.65,4
v2 teacher,development,123,0,0.1111111111111111,0.4868421052631579,0.7,1
v2 teacher,development,123,0,0.07407407407407407,0.4473684210526316,0.7,2
v2 teacher,development,123,0,0.07407407407407407,0.40789473684210525,0.7,3
v2 teacher,development,123,0,0.07407407407407407,0.32894736842105265,0.7,4
v2 teacher,development,123,0,0.1111111111111111,0.47368421052631576,0.75,1
v2 teacher,development,123,0,0.07407407407407407,0.4342105263157895,0.75,2
v2 teacher,development,123,0,0.07407407407407407,0.3684210526315789,0.75,3
v2 teacher,development,123,0,0.07407407407407407,0.3157894736842105,0.75,4
v2 teacher,development,123,0,0.07407407407407407,0.4605263157894737,0.8,1
v2 teacher,development,123,0,0.07407407407407407,0.42105263157894735,0.8,2
v2 teacher,development,123,0,0.07407407407407407,0.3684210526315789,0.8,3
v2 teacher,development,123,0,0.07407407407407407,0.3157894736842105,0.8,4
v2 teacher,development,123,0,0.07407407407407407,0.4342105263157895,0.85,1
v2 teacher,development,123,0,0.07407407407407407,0.39473684210526316,0.85,2
v2 teacher,development,123,0,0.07407407407407407,0.35526315789473684,0.85,3
v2 teacher,development,123,0,0.07407407407407407,0.2631578947368421,0.85,4
v2 teacher,development,123,0,0.07407407407407407,0.4342105263157895,0.9,1
v2 teacher,development,123,0,0.07407407407407407,0.35526315789473684,0.9,2
v2 teacher,development,123,0,0.07407407407407407,0.3026315789473684,0.9,3
v2 teacher,development,123,0,0.07407407407407407,0.23684210526315788,0.9,4
v2 teacher,development,123,1,0.14814814814814814,0.7662337662337663,0.1,1
v2 teacher,development,123,1,0.1111111111111111,0.7402597402597403,0.1,2
v2 teacher,development,123,1,0.1111111111111111,0.7142857142857143,0.1,3
v2 teacher,development,123,1,0.1111111111111111,0.6493506493506493,0.1,4
v2 teacher,development,123,1,0.14814814814814814,0.7402597402597403,0.15,1
v2 teacher,development,123,1,0.1111111111111111,0.7012987012987013,0.15,2
v2 teacher,development,123,1,0.1111111111111111,0.6753246753246753,0.15,3
v2 teacher,development,123,1,0.07407407407407407,0.5974025974025974,0.15,4
v2 teacher,development,123,1,0.14814814814814814,0.7272727272727273,0.2,1
v2 teacher,development,123,1,0.1111111111111111,0.7012987012987013,0.2,2
v2 teacher,development,123,1,0.1111111111111111,0.6103896103896104,0.2,3
v2 teacher,development,123,1,0.07407407407407407,0.5844155844155844,0.2,4
v2 teacher,development,123,1,0.14814814814814814,0.7272727272727273,0.25,1
v2 teacher,development,123,1,0.1111111111111111,0.6753246753246753,0.25,2
v2 teacher,development,123,1,0.1111111111111111,0.6103896103896104,0.25,3
v2 teacher,development,123,1,0.07407407407407407,0.5584415584415584,0.25,4
v2 teacher,development,123,1,0.14814814814814814,0.7272727272727273,0.3,1
v2 teacher,development,123,1,0.1111111111111111,0.6623376623376623,0.3,2
v2 teacher,development,123,1,0.1111111111111111,0.5974025974025974,0.3,3
v2 teacher,development,123,1,0.037037037037037035,0.5454545454545454,0.3,4
v2 teacher,development,123,1,0.14814814814814814,0.7272727272727273,0.35,1
v2 teacher,development,123,1,0.07407407407407407,0.6103896103896104,0.35,2
v2 teacher,development,123,1,0.07407407407407407,0.5844155844155844,0.35,3
v2 teacher,development,123,1,0.037037037037037035,0.5454545454545454,0.35,4
v2 teacher,development,123,1,0.14814814814814814,0.7142857142857143,0.4,1
v2 teacher,development,123,1,0.07407407407407407,0.5974025974025974,0.4,2
v2 teacher,development,123,1,0.037037037037037035,0.5844155844155844,0.4,3
v2 teacher,development,123,1,0.0,0.5064935064935064,0.4,4
v2 teacher,development,123,1,0.14814814814814814,0.6753246753246753,0.45,1
v2 teacher,development,123,1,0.037037037037037035,0.5974025974025974,0.45,2
v2 teacher,development,123,1,0.037037037037037035,0.5584415584415584,0.45,3
v2 teacher,development,123,1,0.0,0.4805194805194805,0.45,4
v2 teacher,development,123,1,0.14814814814814814,0.6623376623376623,0.5,1
v2 teacher,development,123,1,0.037037037037037035,0.5974025974025974,0.5,2
v2 teacher,development,123,1,0.037037037037037035,0.5584415584415584,0.5,3
v2 teacher,development,123,1,0.0,0.4805194805194805,0.5,4
v2 teacher,development,123,1,0.1111111111111111,0.6493506493506493,0.55,1
v2 teacher,development,123,1,0.037037037037037035,0.5844155844155844,0.55,2
v2 teacher,development,123,1,0.037037037037037035,0.4935064935064935,0.55,3
v2 teacher,development,123,1,0.0,0.44155844155844154,0.55,4
v2 teacher,development,123,1,0.1111111111111111,0.6493506493506493,0.6,1
v2 teacher,development,123,1,0.037037037037037035,0.5584415584415584,0.6,2
v2 teacher,development,123,1,0.037037037037037035,0.4675324675324675,0.6,3
v2 teacher,development,123,1,0.0,0.44155844155844154,0.6,4
v2 teacher,development,123,1,0.1111111111111111,0.6233766233766234,0.65,1
v2 teacher,development,123,1,0.037037037037037035,0.5584415584415584,0.65,2
v2 teacher,development,123,1,0.037037037037037035,0.4675324675324675,0.65,3
v2 teacher,development,123,1,0.0,0.42857142857142855,0.65,4
v2 teacher,development,123,1,0.07407407407407407,0.6233766233766234,0.7,1
v2 teacher,development,123,1,0.037037037037037035,0.5584415584415584,0.7,2
v2 teacher,development,123,1,0.037037037037037035,0.4675324675324675,0.7,3
v2 teacher,development,123,1,0.0,0.4025974025974026,0.7,4
v2 teacher,development,123,1,0.07407407407407407,0.6233766233766234,0.75,1
v2 teacher,development,123,1,0.037037037037037035,0.5454545454545454,0.75,2
v2 teacher,development,123,1,0.037037037037037035,0.45454545454545453,0.75,3
v2 teacher,development,123,1,0.0,0.38961038961038963,0.75,4
v2 teacher,development,123,1,0.07407407407407407,0.5974025974025974,0.8,1
v2 teacher,development,123,1,0.037037037037037035,0.5324675324675324,0.8,2
v2 teacher,development,123,1,0.037037037037037035,0.42857142857142855,0.8,3
v2 teacher,development,123,1,0.0,0.38961038961038963,0.8,4
v2 teacher,development,123,1,0.07407407407407407,0.5584415584415584,0.85,1
v2 teacher,development,123,1,0.037037037037037035,0.5194805194805194,0.85,2
v2 teacher,development,123,1,0.037037037037037035,0.4025974025974026,0.85,3
v2 teacher,development,123,1,0.0,0.36363636363636365,0.85,4
v2 teacher,development,123,1,0.07407407407407407,0.5194805194805194,0.9,1
v2 teacher,development,123,1,0.037037037037037035,0.4675324675324675,0.9,2
v2 teacher,development,123,1,0.037037037037037035,0.38961038961038963,0.9,3
v2 teacher,development,123,1,0.0,0.3246753246753247,0.9,4
v2 teacher,development,123,2,0.19230769230769232,0.7215189873417721,0.1,1
v2 teacher,development,123,2,0.15384615384615385,0.6708860759493671,0.1,2
v2 teacher,development,123,2,0.15384615384615385,0.569620253164557,0.1,3
v2 teacher,development,123,2,0.15384615384615385,0.4810126582278481,0.1,4
v2 teacher,development,123,2,0.19230769230769232,0.6962025316455697,0.15,1
v2 teacher,development,123,2,0.15384615384615385,0.620253164556962,0.15,2
v2 teacher,development,123,2,0.15384615384615385,0.5316455696202531,0.15,3
v2 teacher,development,123,2,0.15384615384615385,0.3924050632911392,0.15,4
v2 teacher,development,123,2,0.15384615384615385,0.6329113924050633,0.2,1
v2 teacher,development,123,2,0.15384615384615385,0.5822784810126582,0.2,2
v2 teacher,development,123,2,0.15384615384615385,0.43037974683544306,0.2,3
v2 teacher,development,123,2,0.15384615384615385,0.379746835443038,0.2,4
v2 teacher,development,123,2,0.15384615384615385,0.5949367088607594,0.25,1
v2 teacher,development,123,2,0.15384615384615385,0.5189873417721519,0.25,2
v2 teacher,development,123,2,0.15384615384615385,0.4177215189873418,0.25,3
v2 teacher,development,123,2,0.15384615384615385,0.35443037974683544,0.25,4
v2 teacher,development,123,2,0.15384615384615385,0.5949367088607594,0.3,1
v2 teacher,development,123,2,0.15384615384615385,0.45569620253164556,0.3,2
v2 teacher,development,123,2,0.15384615384615385,0.3670886075949367,0.3,3
v2 teacher,development,123,2,0.15384615384615385,0.3037974683544304,0.3,4
v2 teacher,development,123,2,0.15384615384615385,0.569620253164557,0.35,1
v2 teacher,development,123,2,0.15384615384615385,0.45569620253164556,0.35,2
v2 teacher,development,123,2,0.15384615384615385,0.35443037974683544,0.35,3
v2 teacher,development,123,2,0.15384615384615385,0.2911392405063291,0.35,4
v2 teacher,development,123,2,0.15384615384615385,0.5443037974683544,0.4,1
v2 teacher,development,123,2,0.15384615384615385,0.4430379746835443,0.4,2
v2 teacher,development,123,2,0.15384615384615385,0.34177215189873417,0.4,3
v2 teacher,development,123,2,0.15384615384615385,0.26582278481012656,0.4,4
v2 teacher,development,123,2,0.15384615384615385,0.5189873417721519,0.45,1
v2 teacher,development,123,2,0.15384615384615385,0.3924050632911392,0.45,2
v2 teacher,development,123,2,0.15384615384615385,0.3037974683544304,0.45,3
v2 teacher,development,123,2,0.15384615384615385,0.26582278481012656,0.45,4
v2 teacher,development,123,2,0.15384615384615385,0.5063291139240507,0.5,1
v2 teacher,development,123,2,0.15384615384615385,0.3670886075949367,0.5,2
v2 teacher,development,123,2,0.15384615384615385,0.2911392405063291,0.5,3
v2 teacher,development,123,2,0.15384615384615385,0.25316455696202533,0.5,4
v2 teacher,development,123,2,0.15384615384615385,0.4810126582278481,0.55,1
v2 teacher,development,123,2,0.15384615384615385,0.34177215189873417,0.55,2
v2 teacher,development,123,2,0.15384615384615385,0.27848101265822783,0.55,3
v2 teacher,development,123,2,0.15384615384615385,0.25316455696202533,0.55,4
v2 teacher,development,123,2,0.15384615384615385,0.4177215189873418,0.6,1
v2 teacher,development,123,2,0.15384615384615385,0.34177215189873417,0.6,2
v2 teacher,development,123,2,0.15384615384615385,0.27848101265822783,0.6,3
v2 teacher,development,123,2,0.11538461538461539,0.22784810126582278,0.6,4
v2 teacher,development,123,2,0.15384615384615385,0.4177215189873418,0.65,1
v2 teacher,development,123,2,0.15384615384615385,0.3291139240506329,0.65,2
v2 teacher,development,123,2,0.15384615384615385,0.25316455696202533,0.65,3
v2 teacher,development,123,2,0.11538461538461539,0.22784810126582278,0.65,4
v2 teacher,development,123,2,0.15384615384615385,0.379746835443038,0.7,1
v2 teacher,development,123,2,0.15384615384615385,0.31645569620253167,0.7,2
v2 teacher,development,123,2,0.15384615384615385,0.22784810126582278,0.7,3
v2 teacher,development,123,2,0.11538461538461539,0.21518987341772153,0.7,4
v2 teacher,development,123,2,0.15384615384615385,0.3670886075949367,0.75,1
v2 teacher,development,123,2,0.15384615384615385,0.3037974683544304,0.75,2
v2 teacher,development,123,2,0.15384615384615385,0.22784810126582278,0.75,3
v2 teacher,development,123,2,0.11538461538461539,0.189873417721519,0.75,4
v2 teacher,development,123,2,0.15384615384615385,0.35443037974683544,0.8,1
v2 teacher,development,123,2,0.15384615384615385,0.26582278481012656,0.8,2
v2 teacher,development,123,2,0.15384615384615385,0.22784810126582278,0.8,3
v2 teacher,development,123,2,0.11538461538461539,0.16455696202531644,0.8,4
v2 teacher,development,123,2,0.15384615384615385,0.3291139240506329,0.85,1
v2 teacher,development,123,2,0.15384615384615385,0.25316455696202533,0.85,2
v2 teacher,development,123,2,0.15384615384615385,0.21518987341772153,0.85,3
v2 teacher,development,123,2,0.11538461538461539,0.1518987341772152,0.85,4
v2 teacher,development,123,2,0.15384615384615385,0.26582278481012656,0.9,1
